user_id,step_name,timestamp,device,region
u0151,Free Sign-Up,2025-03-01 15:22:00,mobile,UK
u0151,Email Verification,2025-03-01 15:46:00,mobile,UK
u0152,Landing Page Visit,2025-03-01 16:35:00,desktop,Brazil
u0152,Free Sign-Up,2025-03-01 16:51:00,desktop,Brazil
u0152,Email Verification,2025-03-01 17:15:00,desktop,Brazil
u0153,Landing Page Visit,2025-03-01 12:17:00,desktop,Brazil
u0153,Free Sign-Up,2025-03-01 12:34:00,desktop,Brazil
u0153,Email Verification,2025-03-01 13:02:00,desktop,Brazil
u0154,Landing Page Visit,2025-03-01 22:11:00,mobile,India
u0154,Free Sign-Up,2025-03-01 22:35:00,mobile,India
u0154,Email Verification,2025-03-01 22:47:00,mobile,India
u0155,Landing Page Visit,2025-03-01 14:19:00,tablet,Germany
u0155,Free Sign-Up,2025-03-01 14:20:00,tablet,Germany
u0155,Email Verification,2025-03-01 14:21:00,tablet,Germany
u0156,Landing Page Visit,2025-03-01 19:30:00,tablet,UK
u0156,Free Sign-Up,2025-03-01 19:41:00,tablet,UK
u0156,Email Verification,2025-03-01 19:46:00,tablet,UK
u0156,Feature Usage,2025-03-01 19:58:00,tablet,UK
u0157,Landing Page Visit,2025-03-02 03:51:00,desktop,UK
u0158,Landing Page Visit,2025-03-02 01:46:00,tablet,USA
u0158,Free Sign-Up,2025-03-02 01:58:00,tablet,USA
u0159,Landing Page Visit,2025-03-01 14:36:00,mobile,Germany
u0159,Free Sign-Up,2025-03-01 14:48:00,mobile,Germany
u0160,Landing Page Visit,2025-03-02 05:16:00,desktop,USA
u0160,Free Sign-Up,2025-03-02 05:35:00,desktop,USA
u0160,Email Verification,2025-03-02 05:53:00,desktop,USA
u0161,Landing Page Visit,2025-03-01 20:06:00,mobile,UK
u0162,Landing Page Visit,2025-03-01 09:29:00,mobile,USA
u0162,Free Sign-Up,2025-03-01 09:37:00,mobile,USA
u0162,Email Verification,2025-03-01 10:06:00,mobile,USA
u0163,Landing Page Visit,2025-03-02 00:09:00,desktop,Germany
u0163,Free Sign-Up,2025-03-02 00:35:00,desktop,Germany
u0163,Email Verification,2025-03-02 00:37:00,desktop,Germany
u0163,Feature Usage,2025-03-02 00:56:00,desktop,Germany
u0164,Landing Page Visit,2025-03-02 04:19:00,tablet,UK
u0164,Free Sign-Up,2025-03-02 04:45:00,tablet,UK
u0165,Landing Page Visit,2025-03-02 02:18:00,desktop,Brazil
u0165,Free Sign-Up,2025-03-02 02:47:00,desktop,Brazil
u0165,Email Verification,2025-03-02 03:11:00,desktop,Brazil
u0166,Landing Page Visit,2025-03-01 20:08:00,mobile,India
u0166,Free Sign-Up,2025-03-01 20:29:00,mobile,India
u0166,Email Verification,2025-03-01 20:58:00,mobile,India
u0167,Landing Page Visit,2025-03-01 19:15:00,desktop,USA
u0168,Landing Page Visit,2025-03-01 15:36:00,mobile,Germany
u0168,Free Sign-Up,2025-03-01 16:00:00,mobile,Germany
u0168,Email Verification,2025-03-01 16:03:00,mobile,Germany
u0168,Feature Usage,2025-03-01 16:20:00,mobile,Germany
u0169,Landing Page Visit,2025-03-02 00:17:00,tablet,USA
u0169,Free Sign-Up,2025-03-02 00:34:00,tablet,USA
u0170,Landing Page Visit,2025-03-01 09:35:00,tablet,USA
u0170,Free Sign-Up,2025-03-01 09:59:00,tablet,USA
u0170,Email Verification,2025-03-01 10:22:00,tablet,USA
u0171,Landing Page Visit,2025-03-02 07:12:00,desktop,Germany
u0172,Landing Page Visit,2025-03-01 12:38:00,desktop,Germany
u0172,Free Sign-Up,2025-03-01 13:03:00,desktop,Germany
u0172,Email Verification,2025-03-01 13:06:00,desktop,Germany
u0172,Feature Usage,2025-03-01 13:15:00,desktop,Germany
u0173,Landing Page Visit,2025-03-01 09:01:00,tablet,UK
u0173,Free Sign-Up,2025-03-01 09:21:00,tablet,UK
u0173,Email Verification,2025-03-01 09:37:00,tablet,UK
u0174,Landing Page Visit,2025-03-02 06:45:00,desktop,India
u0174,Free Sign-Up,2025-03-02 06:58:00,desktop,India
u0174,Email Verification,2025-03-02 07:25:00,desktop,India
u0175,Landing Page Visit,2025-03-01 10:56:00,desktop,India
u0175,Free Sign-Up,2025-03-01 11:00:00,desktop,India
u0175,Email Verification,2025-03-01 11:12:00,desktop,India
u0176,Landing Page Visit,2025-03-02 04:56:00,tablet,India
u0176,Free Sign-Up,2025-03-02 05:15:00,tablet,India
u0177,Landing Page Visit,2025-03-01 12:24:00,desktop,USA
u0177,Free Sign-Up,2025-03-01 12:31:00,desktop,USA
u0177,Email Verification,2025-03-01 12:59:00,desktop,USA
u0178,Landing Page Visit,2025-03-01 20:14:00,tablet,USA
u0179,Landing Page Visit,2025-03-01 22:10:00,tablet,India
u0179,Free Sign-Up,2025-03-01 22:36:00,tablet,India
u0179,Email Verification,2025-03-01 22:51:00,tablet,India
u0180,Landing Page Visit,2025-03-01 22:44:00,mobile,Germany
u0180,Free Sign-Up,2025-03-01 22:49:00,mobile,Germany
u0180,Email Verification,2025-03-01 22:52:00,mobile,Germany
u0181,Landing Page Visit,2025-03-02 01:28:00,desktop,Brazil
u0181,Free Sign-Up,2025-03-02 01:48:00,desktop,Brazil
u0181,Email Verification,2025-03-02 02:15:00,desktop,Brazil
u0182,Landing Page Visit,2025-03-02 03:34:00,desktop,Germany
u0182,Free Sign-Up,2025-03-02 03:50:00,desktop,Germany
u0182,Email Verification,2025-03-02 04:15:00,desktop,Germany
u0183,Landing Page Visit,2025-03-01 09:48:00,mobile,USA
u0183,Free Sign-Up,2025-03-01 10:09:00,mobile,USA
u0184,Landing Page Visit,2025-03-02 04:09:00,tablet,Germany
u0184,Free Sign-Up,2025-03-02 04:16:00,tablet,Germany
u0184,Email Verification,2025-03-02 04:30:00,tablet,Germany
u0184,Feature Usage,2025-03-02 04:56:00,tablet,Germany
u0185,Landing Page Visit,2025-03-02 03:46:00,tablet,Germany
u0185,Free Sign-Up,2025-03-02 04:09:00,tablet,Germany
u0186,Landing Page Visit,2025-03-01 11:54:00,mobile,USA
u0186,Free Sign-Up,2025-03-01 12:05:00,mobile,USA
u0187,Landing Page Visit,2025-03-01 20:30:00,desktop,Brazil
u0187,Free Sign-Up,2025-03-01 20:42:00,desktop,Brazil
u0188,Landing Page Visit,2025-03-02 02:17:00,tablet,Germany
u0188,Free Sign-Up,2025-03-02 02:43:00,tablet,Germany
u0188,Email Verification,2025-03-02 02:55:00,tablet,Germany
u0188,Feature Usage,2025-03-02 03:12:00,tablet,Germany
u0189,Landing Page Visit,2025-03-02 04:53:00,mobile,India
u0189,Free Sign-Up,2025-03-02 05:00:00,mobile,India
u0189,Email Verification,2025-03-02 05:14:00,mobile,India
u0189,Feature Usage,2025-03-02 05:27:00,mobile,India
u0190,Landing Page Visit,2025-03-01 10:49:00,tablet,Brazil
u0190,Free Sign-Up,2025-03-01 10:58:00,tablet,Brazil
u0190,Email Verification,2025-03-01 11:16:00,tablet,Brazil
u0190,Feature Usage,2025-03-01 11:43:00,tablet,Brazil
u0190,Upgrade to Paid Plan,2025-03-01 12:09:00,tablet,Brazil
u0191,Landing Page Visit,2025-03-01 08:28:00,desktop,Brazil
u0192,Landing Page Visit,2025-03-01 13:38:00,mobile,Germany
u0192,Free Sign-Up,2025-03-01 13:46:00,mobile,Germany
u0192,Email Verification,2025-03-01 14:02:00,mobile,Germany
u0192,Feature Usage,2025-03-01 14:15:00,mobile,Germany
u0193,Landing Page Visit,2025-03-02 06:45:00,desktop,Brazil
u0193,Free Sign-Up,2025-03-02 07:05:00,desktop,Brazil
u0193,Email Verification,2025-03-02 07:22:00,desktop,Brazil
u0193,Feature Usage,2025-03-02 07:29:00,desktop,Brazil
u0194,Landing Page Visit,2025-03-02 06:04:00,desktop,India
u0194,Free Sign-Up,2025-03-02 06:08:00,desktop,India
u0194,Email Verification,2025-03-02 06:12:00,desktop,India
u0194,Feature Usage,2025-03-02 06:18:00,desktop,India
u0195,Landing Page Visit,2025-03-02 07:58:00,mobile,USA
u0195,Free Sign-Up,2025-03-02 08:17:00,mobile,USA
u0196,Landing Page Visit,2025-03-01 22:35:00,tablet,USA
u0196,Free Sign-Up,2025-03-01 22:57:00,tablet,USA
u0196,Email Verification,2025-03-01 23:04:00,tablet,USA
u0197,Landing Page Visit,2025-03-01 19:53:00,tablet,India
u0198,Landing Page Visit,2025-03-01 08:38:00,mobile,Brazil
u0198,Free Sign-Up,2025-03-01 08:41:00,mobile,Brazil
u0199,Landing Page Visit,2025-03-01 18:52:00,mobile,USA
u0199,Free Sign-Up,2025-03-01 19:10:00,mobile,USA
u0199,Email Verification,2025-03-01 19:38:00,mobile,USA
u0199,Feature Usage,2025-03-01 20:04:00,mobile,USA
u0199,Upgrade to Paid Plan,2025-03-01 20:24:00,mobile,USA
u0200,Landing Page Visit,2025-03-01 15:35:00,mobile,USA
u0200,Free Sign-Up,2025-03-01 16:04:00,mobile,USA
u0201,Landing Page Visit,2025-03-02 01:04:00,desktop,UK
u0201,Free Sign-Up,2025-03-02 01:07:00,desktop,UK
u0201,Email Verification,2025-03-02 01:20:00,desktop,UK
u0202,Landing Page Visit,2025-03-01 11:09:00,tablet,India
u0203,Landing Page Visit,2025-03-02 04:14:00,tablet,Brazil
u0203,Free Sign-Up,2025-03-02 04:42:00,tablet,Brazil
u0203,Email Verification,2025-03-02 04:59:00,tablet,Brazil
u0204,Landing Page Visit,2025-03-01 21:43:00,desktop,UK
u0204,Free Sign-Up,2025-03-01 21:44:00,desktop,UK
u0205,Landing Page Visit,2025-03-02 03:00:00,mobile,India
u0205,Free Sign-Up,2025-03-02 03:06:00,mobile,India
u0205,Email Verification,2025-03-02 03:32:00,mobile,India
u0206,Landing Page Visit,2025-03-01 19:24:00,tablet,Brazil
u0206,Free Sign-Up,2025-03-01 19:37:00,tablet,Brazil
u0206,Email Verification,2025-03-01 20:06:00,tablet,Brazil
u0206,Feature Usage,2025-03-01 20:21:00,tablet,Brazil
u0207,Landing Page Visit,2025-03-01 09:19:00,desktop,India
u0207,Free Sign-Up,2025-03-01 09:41:00,desktop,India
u0208,Landing Page Visit,2025-03-01 11:22:00,tablet,USA
u0209,Landing Page Visit,2025-03-02 04:52:00,desktop,Germany
u0209,Free Sign-Up,2025-03-02 04:56:00,desktop,Germany
u0210,Landing Page Visit,2025-03-02 07:45:00,desktop,UK
u0210,Free Sign-Up,2025-03-02 08:00:00,desktop,UK
u0211,Landing Page Visit,2025-03-02 06:08:00,tablet,UK
u0211,Free Sign-Up,2025-03-02 06:22:00,tablet,UK
u0211,Email Verification,2025-03-02 06:37:00,tablet,UK
u0211,Feature Usage,2025-03-02 06:38:00,tablet,UK
u0212,Landing Page Visit,2025-03-02 05:22:00,mobile,Brazil
u0213,Landing Page Visit,2025-03-01 15:50:00,tablet,Germany
u0213,Free Sign-Up,2025-03-01 16:15:00,tablet,Germany
u0214,Landing Page Visit,2025-03-02 01:15:00,desktop,India
u0214,Free Sign-Up,2025-03-02 01:25:00,desktop,India
u0214,Email Verification,2025-03-02 01:41:00,desktop,India
u0215,Landing Page Visit,2025-03-01 13:57:00,mobile,USA
u0215,Free Sign-Up,2025-03-01 14:09:00,mobile,USA
u0215,Email Verification,2025-03-01 14:33:00,mobile,USA
u0216,Landing Page Visit,2025-03-01 14:12:00,desktop,India
u0216,Free Sign-Up,2025-03-01 14:20:00,desktop,India
u0217,Landing Page Visit,2025-03-02 06:51:00,tablet,Brazil
u0217,Free Sign-Up,2025-03-02 06:55:00,tablet,Brazil
u0217,Email Verification,2025-03-02 07:21:00,tablet,Brazil
u0218,Landing Page Visit,2025-03-01 19:37:00,tablet,Germany
u0218,Free Sign-Up,2025-03-01 20:05:00,tablet,Germany
u0219,Landing Page Visit,2025-03-01 16:59:00,desktop,Germany
u0220,Landing Page Visit,2025-03-01 22:28:00,tablet,UK
u0220,Free Sign-Up,2025-03-01 22:37:00,tablet,UK
u0221,Landing Page Visit,2025-03-01 16:21:00,mobile,Brazil
u0221,Free Sign-Up,2025-03-01 16:38:00,mobile,Brazil
u0221,Email Verification,2025-03-01 16:47:00,mobile,Brazil
u0221,Feature Usage,2025-03-01 16:48:00,mobile,Brazil
u0222,Landing Page Visit,2025-03-01 15:40:00,tablet,Brazil
u0222,Free Sign-Up,2025-03-01 16:08:00,tablet,Brazil
u0222,Email Verification,2025-03-01 16:24:00,tablet,Brazil
u0223,Landing Page Visit,2025-03-01 23:08:00,tablet,India
u0223,Free Sign-Up,2025-03-01 23:22:00,tablet,India
u0223,Email Verification,2025-03-01 23:25:00,tablet,India
u0223,Feature Usage,2025-03-01 23:54:00,tablet,India
u0224,Landing Page Visit,2025-03-01 22:42:00,tablet,India
u0224,Free Sign-Up,2025-03-01 22:47:00,tablet,India
u0225,Landing Page Visit,2025-03-01 15:29:00,tablet,UK
u0225,Free Sign-Up,2025-03-01 15:39:00,tablet,UK
u0225,Email Verification,2025-03-01 16:03:00,tablet,UK
u0226,Landing Page Visit,2025-03-02 05:14:00,mobile,India
u0227,Landing Page Visit,2025-03-02 01:08:00,mobile,Germany
u0227,Free Sign-Up,2025-03-02 01:31:00,mobile,Germany
u0227,Email Verification,2025-03-02 01:55:00,mobile,Germany
u0227,Feature Usage,2025-03-02 01:56:00,mobile,Germany
u0227,Upgrade to Paid Plan,2025-03-02 02:18:00,mobile,Germany
u0228,Landing Page Visit,2025-03-01 10:25:00,tablet,USA
u0228,Free Sign-Up,2025-03-01 10:40:00,tablet,USA
u0229,Landing Page Visit,2025-03-01 22:12:00,mobile,UK
u0229,Free Sign-Up,2025-03-01 22:38:00,mobile,UK
u0229,Email Verification,2025-03-01 23:03:00,mobile,UK
u0230,Landing Page Visit,2025-03-01 21:46:00,desktop,Brazil
u0230,Free Sign-Up,2025-03-01 22:13:00,desktop,Brazil
u0230,Email Verification,2025-03-01 22:30:00,desktop,Brazil
u0230,Feature Usage,2025-03-01 22:43:00,desktop,Brazil
u0231,Landing Page Visit,2025-03-01 09:44:00,desktop,USA
u0231,Free Sign-Up,2025-03-01 09:47:00,desktop,USA
u0232,Landing Page Visit,2025-03-01 14:44:00,desktop,India
u0232,Free Sign-Up,2025-03-01 15:00:00,desktop,India
u0232,Email Verification,2025-03-01 15:23:00,desktop,India
u0232,Feature Usage,2025-03-01 15:29:00,desktop,India
u0232,Upgrade to Paid Plan,2025-03-01 15:57:00,desktop,India
u0233,Landing Page Visit,2025-03-01 19:48:00,desktop,Germany
u0233,Free Sign-Up,2025-03-01 19:53:00,desktop,Germany
u0233,Email Verification,2025-03-01 19:59:00,desktop,Germany
u0234,Landing Page Visit,2025-03-02 01:26:00,tablet,Brazil
u0234,Free Sign-Up,2025-03-02 01:31:00,tablet,Brazil
u0234,Email Verification,2025-03-02 01:52:00,tablet,Brazil
u0235,Landing Page Visit,2025-03-01 19:53:00,tablet,USA
u0235,Free Sign-Up,2025-03-01 20:03:00,tablet,USA
u0235,Email Verification,2025-03-01 20:22:00,tablet,USA
u0236,Landing Page Visit,2025-03-02 02:28:00,tablet,India
u0236,Free Sign-Up,2025-03-02 02:42:00,tablet,India
u0236,Email Verification,2025-03-02 02:51:00,tablet,India
u0237,Landing Page Visit,2025-03-01 08:00:00,tablet,UK
u0238,Landing Page Visit,2025-03-01 19:24:00,tablet,Brazil
u0239,Landing Page Visit,2025-03-01 15:28:00,desktop,USA
u0239,Free Sign-Up,2025-03-01 15:45:00,desktop,USA
u0239,Email Verification,2025-03-01 15:53:00,desktop,USA
u0240,Landing Page Visit,2025-03-02 06:51:00,tablet,India
u0240,Free Sign-Up,2025-03-02 06:59:00,tablet,India
u0240,Email Verification,2025-03-02 07:06:00,tablet,India
u0240,Feature Usage,2025-03-02 07:32:00,tablet,India
u0241,Landing Page Visit,2025-03-01 19:13:00,desktop,India
u0242,Landing Page Visit,2025-03-01 09:57:00,mobile,Brazil
u0242,Free Sign-Up,2025-03-01 10:00:00,mobile,Brazil
u0242,Email Verification,2025-03-01 10:27:00,mobile,Brazil
u0243,Landing Page Visit,2025-03-01 12:27:00,tablet,India
u0243,Free Sign-Up,2025-03-01 12:28:00,tablet,India
u0244,Landing Page Visit,2025-03-01 11:55:00,desktop,Brazil
u0244,Free Sign-Up,2025-03-01 12:00:00,desktop,Brazil
u0244,Email Verification,2025-03-01 12:27:00,desktop,Brazil
u0244,Feature Usage,2025-03-01 12:52:00,desktop,Brazil
u0245,Landing Page Visit,2025-03-01 18:23:00,desktop,India
u0245,Free Sign-Up,2025-03-01 18:38:00,desktop,India
u0245,Email Verification,2025-03-01 19:01:00,desktop,India
u0245,Feature Usage,2025-03-01 19:16:00,desktop,India
u0246,Landing Page Visit,2025-03-01 22:12:00,tablet,Brazil
u0246,Free Sign-Up,2025-03-01 22:26:00,tablet,Brazil
u0246,Email Verification,2025-03-01 22:28:00,tablet,Brazil
u0246,Feature Usage,2025-03-01 22:39:00,tablet,Brazil
u0247,Landing Page Visit,2025-03-01 09:42:00,tablet,India
u0247,Free Sign-Up,2025-03-01 09:48:00,tablet,India
u0247,Email Verification,2025-03-01 10:16:00,tablet,India
u0247,Feature Usage,2025-03-01 10:18:00,tablet,India
u0248,Landing Page Visit,2025-03-02 06:09:00,desktop,Germany
u0248,Free Sign-Up,2025-03-02 06:11:00,desktop,Germany
u0249,Landing Page Visit,2025-03-01 21:17:00,mobile,Germany
u0249,Free Sign-Up,2025-03-01 21:32:00,mobile,Germany
u0250,Landing Page Visit,2025-03-01 15:14:00,desktop,UK
u0250,Free Sign-Up,2025-03-01 15:16:00,desktop,UK
u0250,Email Verification,2025-03-01 15:36:00,desktop,UK
u0251,Landing Page Visit,2025-03-01 10:45:00,tablet,Germany
u0251,Free Sign-Up,2025-03-01 10:46:00,tablet,Germany
u0252,Landing Page Visit,2025-03-02 06:38:00,tablet,Brazil
u0252,Free Sign-Up,2025-03-02 07:06:00,tablet,Brazil
u0252,Email Verification,2025-03-02 07:29:00,tablet,Brazil
u0252,Feature Usage,2025-03-02 07:39:00,tablet,Brazil
u0253,Landing Page Visit,2025-03-01 09:20:00,mobile,Germany
u0253,Free Sign-Up,2025-03-01 09:25:00,mobile,Germany
u0253,Email Verification,2025-03-01 09:54:00,mobile,Germany
u0253,Feature Usage,2025-03-01 09:58:00,mobile,Germany
u0253,Upgrade to Paid Plan,2025-03-01 10:08:00,mobile,Germany
u0254,Landing Page Visit,2025-03-02 07:44:00,mobile,Brazil
u0254,Free Sign-Up,2025-03-02 07:54:00,mobile,Brazil
u0255,Landing Page Visit,2025-03-02 00:23:00,mobile,Germany
u0255,Free Sign-Up,2025-03-02 00:28:00,mobile,Germany
u0255,Email Verification,2025-03-02 00:30:00,mobile,Germany
u0255,Feature Usage,2025-03-02 00:36:00,mobile,Germany
u0255,Upgrade to Paid Plan,2025-03-02 00:57:00,mobile,Germany
u0256,Landing Page Visit,2025-03-01 11:24:00,tablet,Brazil
u0256,Free Sign-Up,2025-03-01 11:35:00,tablet,Brazil
u0256,Email Verification,2025-03-01 11:46:00,tablet,Brazil
u0256,Feature Usage,2025-03-01 12:02:00,tablet,Brazil
u0257,Landing Page Visit,2025-03-01 09:50:00,mobile,UK
u0257,Free Sign-Up,2025-03-01 10:15:00,mobile,UK
u0258,Landing Page Visit,2025-03-02 04:06:00,mobile,Brazil
u0259,Landing Page Visit,2025-03-01 09:34:00,desktop,USA
u0260,Landing Page Visit,2025-03-02 07:17:00,desktop,UK
u0260,Free Sign-Up,2025-03-02 07:33:00,desktop,UK
u0260,Email Verification,2025-03-02 07:41:00,desktop,UK
u0260,Feature Usage,2025-03-02 07:45:00,desktop,UK
u0260,Upgrade to Paid Plan,2025-03-02 07:53:00,desktop,UK
u0261,Landing Page Visit,2025-03-01 12:40:00,mobile,Brazil
u0261,Free Sign-Up,2025-03-01 12:43:00,mobile,Brazil
u0261,Email Verification,2025-03-01 12:46:00,mobile,Brazil
u0262,Landing Page Visit,2025-03-01 09:32:00,tablet,India
u0262,Free Sign-Up,2025-03-01 09:50:00,tablet,India
u0262,Email Verification,2025-03-01 10:19:00,tablet,India
u0262,Feature Usage,2025-03-01 10:45:00,tablet,India
u0262,Upgrade to Paid Plan,2025-03-01 11:04:00,tablet,India
u0263,Landing Page Visit,2025-03-02 01:08:00,desktop,Brazil
u0263,Free Sign-Up,2025-03-02 01:26:00,desktop,Brazil
u0264,Landing Page Visit,2025-03-01 19:21:00,mobile,UK
u0265,Landing Page Visit,2025-03-01 16:53:00,desktop,India
u0265,Free Sign-Up,2025-03-01 17:14:00,desktop,India
u0265,Email Verification,2025-03-01 17:20:00,desktop,India
u0265,Feature Usage,2025-03-01 17:21:00,desktop,India
u0265,Upgrade to Paid Plan,2025-03-01 17:26:00,desktop,India
u0266,Landing Page Visit,2025-03-01 16:43:00,desktop,India
u0266,Free Sign-Up,2025-03-01 17:09:00,desktop,India
u0267,Landing Page Visit,2025-03-01 17:05:00,mobile,India
u0267,Free Sign-Up,2025-03-01 17:22:00,mobile,India
u0268,Landing Page Visit,2025-03-02 02:16:00,mobile,UK
u0268,Free Sign-Up,2025-03-02 02:42:00,mobile,UK
u0268,Email Verification,2025-03-02 03:07:00,mobile,UK
u0268,Feature Usage,2025-03-02 03:22:00,mobile,UK
u0269,Landing Page Visit,2025-03-01 11:33:00,tablet,Brazil
u0269,Free Sign-Up,2025-03-01 11:48:00,tablet,Brazil
u0269,Email Verification,2025-03-01 12:12:00,tablet,Brazil
u0269,Feature Usage,2025-03-01 12:23:00,tablet,Brazil
u0269,Upgrade to Paid Plan,2025-03-01 12:39:00,tablet,Brazil
u0270,Landing Page Visit,2025-03-01 13:36:00,desktop,Brazil
u0270,Free Sign-Up,2025-03-01 14:02:00,desktop,Brazil
u0271,Landing Page Visit,2025-03-02 05:20:00,tablet,Brazil
u0271,Free Sign-Up,2025-03-02 05:28:00,tablet,Brazil
u0271,Email Verification,2025-03-02 05:45:00,tablet,Brazil
u0271,Feature Usage,2025-03-02 05:48:00,tablet,Brazil
u0272,Landing Page Visit,2025-03-01 19:58:00,tablet,Germany
u0272,Free Sign-Up,2025-03-01 20:13:00,tablet,Germany
u0273,Landing Page Visit,2025-03-01 20:05:00,mobile,Brazil
u0273,Free Sign-Up,2025-03-01 20:19:00,mobile,Brazil
u0273,Email Verification,2025-03-01 20:45:00,mobile,Brazil
u0274,Landing Page Visit,2025-03-01 09:17:00,tablet,Brazil
u0275,Landing Page Visit,2025-03-02 07:29:00,mobile,UK
u0275,Free Sign-Up,2025-03-02 07:42:00,mobile,UK
u0275,Email Verification,2025-03-02 08:08:00,mobile,UK
u0276,Landing Page Visit,2025-03-01 19:38:00,desktop,USA
u0276,Free Sign-Up,2025-03-01 20:02:00,desktop,USA
u0277,Landing Page Visit,2025-03-02 01:10:00,tablet,Germany
u0277,Free Sign-Up,2025-03-02 01:13:00,tablet,Germany
u0277,Email Verification,2025-03-02 01:28:00,tablet,Germany
u0278,Landing Page Visit,2025-03-01 20:29:00,tablet,UK
u0278,Free Sign-Up,2025-03-01 20:40:00,tablet,UK
u0278,Email Verification,2025-03-01 20:55:00,tablet,UK
u0278,Feature Usage,2025-03-01 21:23:00,tablet,UK
u0279,Landing Page Visit,2025-03-02 05:37:00,desktop,India
u0279,Free Sign-Up,2025-03-02 06:03:00,desktop,India
u0279,Email Verification,2025-03-02 06:09:00,desktop,India
u0279,Feature Usage,2025-03-02 06:12:00,desktop,India
u0280,Landing Page Visit,2025-03-02 01:18:00,tablet,UK
u0280,Free Sign-Up,2025-03-02 01:43:00,tablet,UK
u0280,Email Verification,2025-03-02 02:06:00,tablet,UK
u0281,Landing Page Visit,2025-03-01 08:27:00,mobile,Germany
u0281,Free Sign-Up,2025-03-01 08:37:00,mobile,Germany
u0282,Landing Page Visit,2025-03-02 05:36:00,desktop,Germany
u0282,Free Sign-Up,2025-03-02 05:43:00,desktop,Germany
u0283,Landing Page Visit,2025-03-01 10:05:00,tablet,UK
u0283,Free Sign-Up,2025-03-01 10:17:00,tablet,UK
u0284,Landing Page Visit,2025-03-01 10:24:00,desktop,UK
u0284,Free Sign-Up,2025-03-01 10:37:00,desktop,UK
u0284,Email Verification,2025-03-01 10:57:00,desktop,UK
u0284,Feature Usage,2025-03-01 11:22:00,desktop,UK
u0285,Landing Page Visit,2025-03-02 07:37:00,desktop,Brazil
u0285,Free Sign-Up,2025-03-02 07:40:00,desktop,Brazil
u0285,Email Verification,2025-03-02 07:49:00,desktop,Brazil
u0285,Feature Usage,2025-03-02 08:02:00,desktop,Brazil
u0286,Landing Page Visit,2025-03-01 09:50:00,desktop,Germany
u0286,Free Sign-Up,2025-03-01 09:54:00,desktop,Germany
u0286,Email Verification,2025-03-01 10:09:00,desktop,Germany
u0286,Feature Usage,2025-03-01 10:31:00,desktop,Germany
u0287,Landing Page Visit,2025-03-01 18:22:00,tablet,Germany
u0287,Free Sign-Up,2025-03-01 18:30:00,tablet,Germany
u0287,Email Verification,2025-03-01 18:38:00,tablet,Germany
u0288,Landing Page Visit,2025-03-01 20:27:00,mobile,India
u0288,Free Sign-Up,2025-03-01 20:46:00,mobile,India
u0288,Email Verification,2025-03-01 20:56:00,mobile,India
u0289,Landing Page Visit,2025-03-01 18:12:00,mobile,India
u0289,Free Sign-Up,2025-03-01 18:18:00,mobile,India
u0290,Landing Page Visit,2025-03-02 05:45:00,mobile,USA
u0290,Free Sign-Up,2025-03-02 05:47:00,mobile,USA
u0290,Email Verification,2025-03-02 06:14:00,mobile,USA
u0290,Feature Usage,2025-03-02 06:38:00,mobile,USA
u0291,Landing Page Visit,2025-03-01 22:36:00,tablet,USA
u0292,Landing Page Visit,2025-03-02 07:20:00,desktop,UK
u0292,Free Sign-Up,2025-03-02 07:21:00,desktop,UK
u0292,Email Verification,2025-03-02 07:42:00,desktop,UK
u0292,Feature Usage,2025-03-02 08:04:00,desktop,UK
u0293,Landing Page Visit,2025-03-01 18:23:00,mobile,India
u0293,Free Sign-Up,2025-03-01 18:27:00,mobile,India
u0293,Email Verification,2025-03-01 18:38:00,mobile,India
u0294,Landing Page Visit,2025-03-01 21:42:00,mobile,Germany
u0294,Free Sign-Up,2025-03-01 21:51:00,mobile,Germany
u0294,Email Verification,2025-03-01 22:14:00,mobile,Germany
u0295,Landing Page Visit,2025-03-01 12:02:00,tablet,UK
u0295,Free Sign-Up,2025-03-01 12:10:00,tablet,UK
u0295,Email Verification,2025-03-01 12:15:00,tablet,UK
u0295,Feature Usage,2025-03-01 12:19:00,tablet,UK
u0296,Landing Page Visit,2025-03-02 04:46:00,mobile,Germany
u0296,Free Sign-Up,2025-03-02 04:52:00,mobile,Germany
u0296,Email Verification,2025-03-02 04:54:00,mobile,Germany
u0296,Feature Usage,2025-03-02 05:14:00,mobile,Germany
u0297,Landing Page Visit,2025-03-01 09:14:00,mobile,USA
u0297,Free Sign-Up,2025-03-01 09:18:00,mobile,USA
u0297,Email Verification,2025-03-01 09:33:00,mobile,USA
u0297,Feature Usage,2025-03-01 09:39:00,mobile,USA
u0297,Upgrade to Paid Plan,2025-03-01 10:01:00,mobile,USA
u0298,Landing Page Visit,2025-03-01 16:23:00,desktop,India
u0298,Free Sign-Up,2025-03-01 16:29:00,desktop,India
u0298,Email Verification,2025-03-01 16:48:00,desktop,India
u0299,Landing Page Visit,2025-03-01 11:13:00,mobile,Brazil
u0299,Free Sign-Up,2025-03-01 11:28:00,mobile,Brazil
u0299,Email Verification,2025-03-01 11:39:00,mobile,Brazil
u0300,Landing Page Visit,2025-03-02 01:29:00,desktop,Brazil
u0300,Free Sign-Up,2025-03-02 01:48:00,desktop,Brazil
u0300,Email Verification,2025-03-02 02:01:00,desktop,Brazil
u0300,Feature Usage,2025-03-02 02:13:00,desktop,Brazil
u0301,Landing Page Visit,2025-03-01 13:25:00,mobile,UK
